04-01-2025 11:32:01.172 [main] [-] INFO  order-service-c.p.e.o.OrderServiceApplication.logStarting - Starting OrderServiceApplication using Java 22.0.2 with PID 4956 (/Users/parimal/Java_Projects/Spring_Boot_Microservices/order-service/target/classes started by parimal in /Users/parimal/Java_Projects/Spring_Boot_Microservices)
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = GSSAPI
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = PLAINTEXT
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = null
	value.serializer = class org.apache.kafka.common.serialization.StringSerializer

04-01-2025 12:13:11.971 [http-nio-9020-exec-1] [6778d87f0cf256e83f01ec484c23a472-33351b4cf06b848c] INFO  order-service-o.a.k.c.t.i.KafkaMetricsCollector.init - initializing Kafka metrics collector
04-01-2025 12:13:11.979 [http-nio-9020-exec-1] [6778d87f0cf256e83f01ec484c23a472-33351b4cf06b848c] INFO  order-service-o.a.k.clients.producer.KafkaProducer.configureTransactionState - [Producer clientId=order-service-producer-1] Instantiated an idempotent producer.
04-01-2025 12:13:11.994 [http-nio-9020-exec-1] [6778d87f0cf256e83f01ec484c23a472-33351b4cf06b848c] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka version: 3.7.1
04-01-2025 12:13:11.995 [http-nio-9020-exec-1] [6778d87f0cf256e83f01ec484c23a472-33351b4cf06b848c] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka commitId: e2494e6ffb89f828
04-01-2025 12:13:11.995 [http-nio-9020-exec-1] [6778d87f0cf256e83f01ec484c23a472-33351b4cf06b848c] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka startTimeMs: 1735972991994
04-01-2025 12:13:12.002 [kafka-producer-network-thread | order-service-producer-1] [-] INFO  order-service-org.apache.kafka.clients.Metadata.update - [Producer clientId=order-service-producer-1] Cluster ID: nzgiMR9jRjevBfpYb8WALA
04-01-2025 12:13:12.002 [kafka-producer-network-thread | order-service-producer-1] [-] INFO  order-service-o.a.k.c.p.i.TransactionManager.setProducerIdAndEpoch - [Producer clientId=order-service-producer-1] ProducerId set to 4 with epoch 0
04-01-2025 12:15:43.935 [AsyncResolver-bootstrap-executor-%d] [-] INFO  order-service-c.n.d.s.r.aws.ConfigClusterResolver.getClusterEndpoints - Resolving eureka endpoints via configuration
04-01-2025 12:20:43.942 [AsyncResolver-bootstrap-executor-%d] [-] INFO  order-service-c.n.d.s.r.aws.ConfigClusterResolver.getClusterEndpoints - Resolving eureka endpoints via configuration
04-01-2025 12:22:12.027 [kafka-producer-network-thread | order-service-producer-1] [-] INFO  order-service-o.apache.kafka.clients.NetworkClient.handleDisconnections - [Producer clientId=order-service-producer-1] Node -1 disconnected.
04-01-2025 12:25:43.951 [AsyncResolver-bootstrap-executor-%d] [-] INFO  order-service-c.n.d.s.r.aws.ConfigClusterResolver.getClusterEndpoints - Resolving eureka endpoints via configuration
04-01-2025 12:28:21.179 [SpringApplicationShutdownHook] [-] INFO  order-service-o.s.c.n.e.s.EurekaServiceRegistry.deregister - Unregistering application ORDER-SERVICE with eureka with status DOWN
04-01-2025 12:28:21.180 [SpringApplicationShutdownHook] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.notify - Saw local status change event StatusChangeEvent [timestamp=1735973901180, current=DOWN, previous=UP]
04-01-2025 12:28:21.180 [DiscoveryClient-InstanceInfoReplicator-%d] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_ORDER-SERVICE/192.168.246.29:order-service:9020: registering service...
04-01-2025 12:28:21.189 [DiscoveryClient-InstanceInfoReplicator-%d] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_ORDER-SERVICE/192.168.246.29:order-service:9020 - registration status: 204
04-01-2025 12:28:21.193 [SpringApplicationShutdownHook] [-] INFO  order-service-o.a.k.clients.producer.KafkaProducer.close - [Producer clientId=order-service-producer-1] Closing the Kafka producer with timeoutMillis = 30000 ms.
04-01-2025 12:28:21.199 [SpringApplicationShutdownHook] [-] INFO  order-service-o.a.kafka.common.metrics.Metrics.close - Metrics scheduler closed
04-01-2025 12:28:21.199 [SpringApplicationShutdownHook] [-] INFO  order-service-o.a.kafka.common.metrics.Metrics.close - Closing reporter org.apache.kafka.common.metrics.JmxReporter
04-01-2025 12:28:21.200 [SpringApplicationShutdownHook] [-] INFO  order-service-o.a.kafka.common.metrics.Metrics.close - Closing reporter org.apache.kafka.common.telemetry.internals.ClientTelemetryReporter
04-01-2025 12:28:21.200 [SpringApplicationShutdownHook] [-] INFO  order-service-o.a.kafka.common.metrics.Metrics.close - Metrics reporters closed
04-01-2025 12:28:21.200 [SpringApplicationShutdownHook] [-] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.unregisterAppInfo - App info kafka.producer for order-service-producer-1 unregistered
04-01-2025 12:28:21.222 [SpringApplicationShutdownHook] [-] INFO  order-service-o.s.o.j.LocalContainerEntityManagerFactoryBean.destroy - Closing JPA EntityManagerFactory for persistence unit 'default'
04-01-2025 12:28:21.226 [SpringApplicationShutdownHook] [-] INFO  order-service-com.zaxxer.hikari.HikariDataSource.close - HikariPool-1 - Shutdown initiated...
04-01-2025 12:28:21.229 [SpringApplicationShutdownHook] [-] INFO  order-service-com.zaxxer.hikari.HikariDataSource.close - HikariPool-1 - Shutdown completed.
04-01-2025 12:28:21.801 [SpringApplicationShutdownHook] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.shutdown - Shutting down DiscoveryClient ...
04-01-2025 12:28:24.802 [SpringApplicationShutdownHook] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.unregister - Unregistering ...
04-01-2025 12:28:24.807 [SpringApplicationShutdownHook] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.unregister - DiscoveryClient_ORDER-SERVICE/192.168.246.29:order-service:9020 - deregister  status: 200
04-01-2025 12:28:24.807 [SpringApplicationShutdownHook] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.shutdown - Completed shut down of DiscoveryClient
04-01-2025 12:28:29.813 [main] [-] INFO  order-service-c.p.e.o.OrderServiceApplication.logStarting - Starting OrderServiceApplication using Java 22.0.2 with PID 6058 (/Users/parimal/Java_Projects/Spring_Boot_Microservices/order-service/target/classes started by parimal in /Users/parimal/Java_Projects/Spring_Boot_Microservices)
04-01-2025 12:28:29.815 [main] [-] INFO  order-service-c.p.e.o.OrderServiceApplication.logStartupProfileInfo - No active profile set, falling back to 1 default profile: "default"
04-01-2025 12:28:29.839 [main] [-] INFO  order-service-o.s.c.c.c.ConfigServerConfigDataLoader.logTo - Fetching config from server at : http://localhost:9040
04-01-2025 12:28:29.839 [main] [-] INFO  order-service-o.s.c.c.c.ConfigServerConfigDataLoader.logTo - Located environment: name=order-service, profiles=[default], label=null, version=c85d707b35e4d34a2ea795847aac5dda9fb09b23, state=
04-01-2025 12:28:30.458 [main] [-] INFO  order-service-o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Bootstrapping Spring Data JPA repositories in DEFAULT mode.
04-01-2025 12:28:30.540 [main] [-] INFO  order-service-o.s.d.r.c.RepositoryConfigurationDelegate.registerRepositoriesIn - Finished Spring Data repository scanning in 79 ms. Found 2 JPA repository interfaces.
04-01-2025 12:28:30.773 [main] [-] INFO  order-service-o.s.cloud.context.scope.GenericScope.setSerializationId - BeanFactory id=c57c603c-f711-3281-8f9f-fbf5d6b8c0ab
04-01-2025 12:28:31.023 [main] [-] WARN  order-service-o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization - Bean 'org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig' of type [org.springframework.cloud.client.loadbalancer.LoadBalancerAutoConfiguration$DeferringLoadBalancerInterceptorConfig] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). The currently created BeanPostProcessor [lbRestClientPostProcessor] is declared through a non-static factory method on that class; consider declaring it as static instead.
04-01-2025 12:28:31.026 [main] [-] WARN  order-service-o.s.c.s.PostProcessorRegistrationDelegate$BeanPostProcessorChecker.postProcessAfterInitialization - Bean 'deferringLoadBalancerInterceptor' of type [org.springframework.cloud.client.loadbalancer.DeferringLoadBalancerInterceptor] is not eligible for getting processed by all BeanPostProcessors (for example: not eligible for auto-proxying). Is this bean getting eagerly injected/applied to a currently created BeanPostProcessor [lbRestClientPostProcessor]? Check the corresponding BeanPostProcessor declaration and its dependencies/advisors. If this bean does not have to be post-processed, declare it with ROLE_INFRASTRUCTURE.
04-01-2025 12:28:31.264 [main] [-] INFO  order-service-o.s.b.w.e.tomcat.TomcatWebServer.initialize - Tomcat initialized with port 9020 (http)
04-01-2025 12:28:31.271 [main] [-] INFO  order-service-o.a.coyote.http11.Http11NioProtocol.log - Initializing ProtocolHandler ["http-nio-9020"]
04-01-2025 12:28:31.273 [main] [-] INFO  order-service-o.a.catalina.core.StandardService.log - Starting service [Tomcat]
04-01-2025 12:28:31.274 [main] [-] INFO  order-service-o.a.catalina.core.StandardEngine.log - Starting Servlet engine: [Apache Tomcat/10.1.31]
04-01-2025 12:28:31.313 [main] [-] INFO  order-service-o.a.c.c.C.[.[localhost].[/orders].log - Initializing Spring embedded WebApplicationContext
04-01-2025 12:28:31.313 [main] [-] INFO  order-service-o.s.b.w.s.c.ServletWebServerApplicationContext.prepareWebApplicationContext - Root WebApplicationContext: initialization completed in 1473 ms
04-01-2025 12:28:31.810 [main] [-] INFO  order-service-o.h.jpa.internal.util.LogHelper.logPersistenceUnitInformation - HHH000204: Processing PersistenceUnitInfo [name: default]
04-01-2025 12:28:31.839 [main] [-] INFO  order-service-org.hibernate.Version.logVersion - HHH000412: Hibernate ORM core version 6.5.3.Final
04-01-2025 12:28:31.856 [main] [-] INFO  order-service-o.h.c.i.RegionFactoryInitiator.initiateService - HHH000026: Second-level cache disabled
04-01-2025 12:28:32.014 [main] [-] INFO  order-service-o.s.o.j.p.SpringPersistenceUnitInfo.addTransformer - No LoadTimeWeaver setup: ignoring JPA class transformer
04-01-2025 12:28:32.031 [main] [-] INFO  order-service-com.zaxxer.hikari.HikariDataSource.getConnection - HikariPool-1 - Starting...
04-01-2025 12:28:32.084 [main] [-] INFO  order-service-com.zaxxer.hikari.pool.HikariPool.checkFailFast - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@209f0986
04-01-2025 12:28:32.084 [main] [-] INFO  order-service-com.zaxxer.hikari.HikariDataSource.getConnection - HikariPool-1 - Start completed.
04-01-2025 12:28:32.725 [main] [-] INFO  order-service-o.h.e.t.j.p.i.JtaPlatformInitiator.initiateService - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
04-01-2025 12:28:32.783 [main] [-] INFO  order-service-o.s.o.j.LocalContainerEntityManagerFactoryBean.buildNativeEntityManagerFactory - Initialized JPA EntityManagerFactory for persistence unit 'default'
04-01-2025 12:28:33.134 [main] [-] WARN  order-service-o.s.b.a.o.j.JpaBaseConfiguration$JpaWebConfiguration.openEntityManagerInViewInterceptor - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
04-01-2025 12:28:33.232 [main] [-] INFO  order-service-o.s.c.o.FeignClientFactoryBean.getTarget - For 'inventory-service' URL not provided. Will try picking an instance via load-balancing.
04-01-2025 12:28:34.303 [main] [-] INFO  order-service-o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration.restTemplateDiscoveryClientOptionalArgs - Eureka HTTP Client uses RestTemplate.
04-01-2025 12:28:34.340 [main] [-] WARN  order-service-o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger.afterPropertiesSet - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
04-01-2025 12:28:34.356 [main] [-] INFO  order-service-o.s.b.a.e.web.EndpointLinksResolver.<init> - Exposing 25 endpoints beneath base path '/actuator'
04-01-2025 12:28:34.410 [main] [-] INFO  order-service-o.a.k.c.admin.AdminClientConfig.logAll - AdminClientConfig values: 
	auto.include.jmx.reporter = true
	bootstrap.controllers = []
	bootstrap.servers = [localhost:9092]
	client.dns.lookup = use_all_dns_ips
	client.id = order-service-admin-0
	connections.max.idle.ms = 300000
	default.api.timeout.ms = 60000
	enable.metrics.push = true
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	receive.buffer.bytes = 65536
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = GSSAPI
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = PLAINTEXT
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS

04-01-2025 12:28:34.495 [main] [-] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka version: 3.7.1
04-01-2025 12:28:34.495 [main] [-] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka commitId: e2494e6ffb89f828
04-01-2025 12:28:34.495 [main] [-] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka startTimeMs: 1735973914494
04-01-2025 12:28:34.702 [kafka-admin-client-thread | order-service-admin-0] [-] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.unregisterAppInfo - App info kafka.admin.client for order-service-admin-0 unregistered
04-01-2025 12:28:34.707 [kafka-admin-client-thread | order-service-admin-0] [-] INFO  order-service-o.a.kafka.common.metrics.Metrics.close - Metrics scheduler closed
04-01-2025 12:28:34.707 [kafka-admin-client-thread | order-service-admin-0] [-] INFO  order-service-o.a.kafka.common.metrics.Metrics.close - Closing reporter org.apache.kafka.common.metrics.JmxReporter
04-01-2025 12:28:34.707 [kafka-admin-client-thread | order-service-admin-0] [-] INFO  order-service-o.a.kafka.common.metrics.Metrics.close - Metrics reporters closed
04-01-2025 12:28:34.719 [main] [-] INFO  order-service-o.s.c.n.eureka.InstanceInfoFactory.create - Setting initial instance status as: STARTING
04-01-2025 12:28:34.739 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.<init> - Initializing Eureka in region us-east-1
04-01-2025 12:28:34.741 [main] [-] INFO  order-service-c.n.d.s.r.aws.ConfigClusterResolver.getClusterEndpoints - Resolving eureka endpoints via configuration
04-01-2025 12:28:34.746 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.fetchRegistry - Disable delta property : false
04-01-2025 12:28:34.746 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.fetchRegistry - Single vip registry refresh property : null
04-01-2025 12:28:34.746 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.fetchRegistry - Force full registry fetch : false
04-01-2025 12:28:34.746 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.fetchRegistry - Application is null : false
04-01-2025 12:28:34.746 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.fetchRegistry - Registered Applications size is zero : true
04-01-2025 12:28:34.746 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.fetchRegistry - Application version is -1: true
04-01-2025 12:28:34.746 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.getAndStoreFullRegistry - Getting all instance registry info from the eureka server
04-01-2025 12:28:34.841 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.getAndStoreFullRegistry - The response status is 200
04-01-2025 12:28:34.842 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.initScheduledTasks - Starting heartbeat executor: renew interval is: 30
04-01-2025 12:28:34.843 [main] [-] INFO  order-service-c.n.discovery.InstanceInfoReplicator.<init> - InstanceInfoReplicator onDemand update allowed rate per min is 4
04-01-2025 12:28:34.844 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.<init> - Discovery Client initialized at timestamp 1735973914844 with initial instances count: 3
04-01-2025 12:28:34.852 [main] [-] INFO  order-service-o.s.c.n.e.s.EurekaServiceRegistry.register - Registering application ORDER-SERVICE with eureka with status UP
04-01-2025 12:28:34.853 [main] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.notify - Saw local status change event StatusChangeEvent [timestamp=1735973914853, current=UP, previous=STARTING]
04-01-2025 12:28:34.854 [DiscoveryClient-InstanceInfoReplicator-%d] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_ORDER-SERVICE/192.168.246.29:order-service:9020: registering service...
04-01-2025 12:28:34.854 [main] [-] INFO  order-service-o.a.coyote.http11.Http11NioProtocol.log - Starting ProtocolHandler ["http-nio-9020"]
04-01-2025 12:28:34.861 [main] [-] INFO  order-service-o.s.b.w.e.tomcat.TomcatWebServer.start - Tomcat started on port 9020 (http) with context path '/orders'
04-01-2025 12:28:34.862 [main] [-] INFO  order-service-o.s.c.n.e.s.EurekaAutoServiceRegistration.onApplicationEvent - Updating port to 9020
04-01-2025 12:28:34.878 [DiscoveryClient-InstanceInfoReplicator-%d] [-] INFO  order-service-c.netflix.discovery.DiscoveryClient.register - DiscoveryClient_ORDER-SERVICE/192.168.246.29:order-service:9020 - registration status: 204
04-01-2025 12:28:34.899 [main] [-] INFO  order-service-c.p.e.o.OrderServiceApplication.logStarted - Started OrderServiceApplication in 8.19 seconds (process running for 8.482)
04-01-2025 12:30:12.170 [http-nio-9020-exec-1] [-] INFO  order-service-o.a.c.c.C.[.[localhost].[/orders].log - Initializing Spring DispatcherServlet 'dispatcherServlet'
04-01-2025 12:30:12.171 [http-nio-9020-exec-1] [-] INFO  order-service-o.s.web.servlet.DispatcherServlet.initServletBean - Initializing Servlet 'dispatcherServlet'
04-01-2025 12:30:12.175 [http-nio-9020-exec-1] [-] INFO  order-service-o.s.web.servlet.DispatcherServlet.initServletBean - Completed initialization in 4 ms
04-01-2025 12:30:12.215 [http-nio-9020-exec-1] [6778dc7cbdb3ea0e6702a7b56d14169e-bd0a67e2907422d6] INFO  order-service-o.a.k.c.producer.ProducerConfig.logAll - ProducerConfig values: 
	acks = -1
	auto.include.jmx.reporter = true
	batch.size = 16384
	bootstrap.servers = [localhost:9092]
	buffer.memory = 33554432
	client.dns.lookup = use_all_dns_ips
	client.id = order-service-producer-1
	compression.type = none
	connections.max.idle.ms = 540000
	delivery.timeout.ms = 120000
	enable.idempotence = true
	enable.metrics.push = true
	interceptor.classes = []
	key.serializer = class org.apache.kafka.common.serialization.StringSerializer
	linger.ms = 0
	max.block.ms = 60000
	max.in.flight.requests.per.connection = 5
	max.request.size = 1048576
	metadata.max.age.ms = 300000
	metadata.max.idle.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partitioner.adaptive.partitioning.enable = true
	partitioner.availability.timeout.ms = 0
	partitioner.class = null
	partitioner.ignore.keys = false
	receive.buffer.bytes = 32768
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retries = 2147483647
	retry.backoff.max.ms = 1000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.connect.timeout.ms = null
	sasl.login.read.timeout.ms = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.login.retry.backoff.max.ms = 10000
	sasl.login.retry.backoff.ms = 100
	sasl.mechanism = GSSAPI
	sasl.oauthbearer.clock.skew.seconds = 30
	sasl.oauthbearer.expected.audience = null
	sasl.oauthbearer.expected.issuer = null
	sasl.oauthbearer.jwks.endpoint.refresh.ms = 3600000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.max.ms = 10000
	sasl.oauthbearer.jwks.endpoint.retry.backoff.ms = 100
	sasl.oauthbearer.jwks.endpoint.url = null
	sasl.oauthbearer.scope.claim.name = scope
	sasl.oauthbearer.sub.claim.name = sub
	sasl.oauthbearer.token.endpoint.url = null
	security.protocol = PLAINTEXT
	security.providers = null
	send.buffer.bytes = 131072
	socket.connection.setup.timeout.max.ms = 30000
	socket.connection.setup.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.3]
	ssl.endpoint.identification.algorithm = https
	ssl.engine.factory.class = null
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.certificate.chain = null
	ssl.keystore.key = null
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLSv1.3
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.certificates = null
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	transaction.timeout.ms = 60000
	transactional.id = null
	value.serializer = class org.apache.kafka.common.serialization.StringSerializer

04-01-2025 12:30:12.242 [http-nio-9020-exec-1] [6778dc7cbdb3ea0e6702a7b56d14169e-bd0a67e2907422d6] INFO  order-service-o.a.k.c.t.i.KafkaMetricsCollector.init - initializing Kafka metrics collector
04-01-2025 12:30:12.251 [http-nio-9020-exec-1] [6778dc7cbdb3ea0e6702a7b56d14169e-bd0a67e2907422d6] INFO  order-service-o.a.k.clients.producer.KafkaProducer.configureTransactionState - [Producer clientId=order-service-producer-1] Instantiated an idempotent producer.
04-01-2025 12:30:12.266 [http-nio-9020-exec-1] [6778dc7cbdb3ea0e6702a7b56d14169e-bd0a67e2907422d6] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka version: 3.7.1
04-01-2025 12:30:12.266 [http-nio-9020-exec-1] [6778dc7cbdb3ea0e6702a7b56d14169e-bd0a67e2907422d6] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka commitId: e2494e6ffb89f828
04-01-2025 12:30:12.266 [http-nio-9020-exec-1] [6778dc7cbdb3ea0e6702a7b56d14169e-bd0a67e2907422d6] INFO  order-service-o.a.kafka.common.utils.AppInfoParser.<init> - Kafka startTimeMs: 1735974012265
04-01-2025 12:30:12.273 [kafka-producer-network-thread | order-service-producer-1] [-] INFO  order-service-org.apache.kafka.clients.Metadata.update - [Producer clientId=order-service-producer-1] Cluster ID: nzgiMR9jRjevBfpYb8WALA
04-01-2025 12:30:12.274 [kafka-producer-network-thread | order-service-producer-1] [-] INFO  order-service-o.a.k.c.p.i.TransactionManager.setProducerIdAndEpoch - [Producer clientId=order-service-producer-1] ProducerId set to 5 with epoch 0
04-01-2025 12:33:34.748 [AsyncResolver-bootstrap-executor-%d] [-] INFO  order-service-c.n.d.s.r.aws.ConfigClusterResolver.getClusterEndpoints - Resolving eureka endpoints via configuration
04-01-2025 12:37:12.512 [SpringApplicationShutdownHook] [-] INFO  order-service-o.s.c.n.e.s.EurekaServiceRegistry.deregister - Unregistering application ORDER-SERVICE with eureka with status DOWN
